token,rating-human,specificity1,specificity2,specificity3
regulator,3.43,2.9177281134935296,2.902934955812597,2.2857142857142856
commercialization,2.07,3.1893287943421993,3.195933412078814,2.142857142857143
reappraisal,1.89,3.0987952340593092,3.097190304291201,2.142857142857143
sweeper,4.31,3.3703959149079794,3.3468115889755135,2.428571428571429
pride,1.66,2.707515696341364,2.670429692567426,1.7142857142857144
mumps,4.1,3.5514630354737595,3.5909058432292658,2.7142857142857144
corsage,4.38,3.3703959149079794,3.3552536298038262,2.428571428571429
gazette,4.15,3.3703959149079794,3.396650494750662,2.428571428571429
cakewalk,2.64,4.00413083688821,4.17779921196802,3.4285714285714284
luxury,2.59,3.008261673776419,2.998447196503588,1.8571428571428572
corroboration,1.92,3.008261673776419,2.998447196503588,1.8571428571428572
gossip,3.0,3.0987952340593092,3.097190304291201,2.0
surgeon,4.54,3.4609294751908695,3.4455546967631263,2.857142857142857
drawstring,4.74,3.0987952340593092,3.100421171387823,2.142857142857143
specifics,1.97,3.008261673776419,2.998447196503588,1.8571428571428572
shop,4.31,2.766317492974939,2.7377944800035707,2.2857142857142856
eaves,4.62,3.1893287943421993,3.1991642791754358,2.142857142857143
patrolman,4.67,3.4609294751908695,3.4455546967631263,2.571428571428571
crudeness,1.85,2.9177281134935296,2.8997040887159753,1.7142857142857144
marshal,4.41,3.3703959149079794,3.3468115889755135,2.571428571428571
traffic,4.67,2.540209956995099,2.4879527348322954,1.5714285714285714
puff,3.48,3.3703959149079794,3.396650494750662,2.428571428571429
narcotic,4.04,2.6837022550983427,2.392061836867482,2.0
rift,3.4,3.3703959149079794,3.3934196276540396,2.428571428571429
commonwealth,3.38,3.1893287943421993,3.1991642791754358,2.142857142857143
rock,4.91,2.46920708317266,2.413742215535072,1.7142857142857144
immodesty,2.44,3.0987952340593092,3.097190304291201,2.0
foyer,4.52,3.0987952340593092,3.100421171387823,2.142857142857143
glance,3.48,3.1363700565127925,3.138172396818393,2.2857142857142856
throwaway,2.92,3.5514630354737595,3.5442978045507396,2.7142857142857144
attention,2.3,2.707515696341364,2.670429692567426,1.8571428571428572
diction,2.64,3.008261673776419,2.998447196503588,2.0
nacho,4.86,3.3703959149079794,3.396650494750662,2.428571428571429
land,4.57,2.8271945532106395,2.8009609809283624,1.8571428571428572
loin,4.38,3.0987952340593092,3.100421171387823,2.0
kumquat,4.88,3.4985042976443523,3.536375695065467,2.857142857142857
doubter,2.39,3.0987952340593092,3.050582265612675,2.2857142857142856
teamwork,2.37,3.0987952340593092,3.097190304291201,2.0
conquest,2.54,3.0987952340593092,3.097190304291201,2.0
apple,5.0,3.3925868220036453,3.510800627248694,3.142857142857143
benzene,4.2,3.5514630354737595,3.684083673029956,2.857142857142857
cuticle,4.94,3.732530156039539,3.3896719395144017,3.0
mistranslation,2.54,3.1893287943421993,3.195933412078814,2.142857142857143
playfulness,2.07,3.008261673776419,2.998447196503588,1.8571428571428572
camaraderie,2.19,3.0987952340593092,3.097190304291201,2.0
tomfoolery,2.59,3.008261673776419,2.998447196503588,2.142857142857143
bankbook,4.81,2.9177281134935296,2.8997040887159753,1.7142857142857144
recurrence,2.0,2.9553029359470124,2.9406861812431675,2.0
platform,4.48,2.5662186149237307,2.519550714688635,2.0
whisperer,3.81,3.4609294751908695,3.4455546967631263,2.571428571428571
fund,3.18,2.728742670512403,2.693581520379756,2.0
hydrocarbon,3.75,3.0042425160915136,3.087241412991331,2.571428571428571
dustbin,4.54,3.1893287943421993,3.1991642791754358,2.142857142857143
oratory,2.87,2.754101837701011,2.7212402468367687,2.0
optimism,1.48,2.9177281134935296,2.8997040887159753,1.8571428571428572
wolf,4.79,3.387836759681241,3.415672868446681,2.857142857142857
junk,3.88,3.2798623546250893,3.3878543496671174,2.428571428571429
scabies,4.24,3.2798623546250893,3.2946765198664267,2.2857142857142856
pun,2.3,3.008261673776419,2.998447196503588,1.8571428571428572
gramophone,4.78,3.1893287943421993,3.1991642791754358,2.2857142857142856
priesthood,3.0,2.844635397983901,2.819983354624382,2.0
weeds,4.83,3.3703959149079794,3.396650494750662,2.428571428571429
biddy,2.48,3.4079707373614623,3.437632587277854,2.857142857142857
rosebush,4.69,3.0458364962299025,3.0426601561274027,2.428571428571429
isolation,2.54,2.5827141311926693,2.5343111707660055,1.7142857142857144
turtleneck,4.7,3.641996595756649,3.6928798181135005,2.857142857142857
lid,4.96,3.2798623546250893,3.297907386963049,2.2857142857142856
captive,3.03,2.9928777584095494,2.935060235091833,2.2857142857142856
postcard,4.93,3.1363700565127925,3.138172396818393,2.2857142857142856
breathalyzer,4.63,3.0987952340593092,3.100421171387823,2.0
dominoes,4.66,3.1893287943421993,3.195933412078814,2.142857142857143
silverfish,4.77,3.4609294751908695,3.495393602538275,2.571428571428571
alternator,4.27,3.4609294751908695,3.495393602538275,2.571428571428571
banquette,4.08,3.3703959149079794,3.396650494750662,2.428571428571429
campsite,4.55,3.1893287943421993,3.1991642791754358,2.142857142857143
pot,4.81,3.173944878975329,3.1823853564422078,2.7142857142857144
toughness,2.41,2.9177281134935296,2.8997040887159753,1.8571428571428572
teat,4.38,3.0987952340593092,3.100421171387823,2.0
scruple,1.92,3.0987952340593092,3.097190304291201,2.0
letter,4.7,3.3229959869935723,3.344952360090231,3.0
flask,4.79,2.9928777584095494,2.984899140866982,2.2857142857142856
copywriter,4.07,3.3703959149079794,3.3468115889755135,2.428571428571429
gingerbread,4.88,3.0987952340593092,3.100421171387823,2.0
nonstarter,2.22,3.0696499374729243,3.0187940850393513,2.2857142857142856
pro,2.66,3.2269036167956826,3.19030746592748,2.428571428571429
fallacy,1.8,2.7637812517584495,2.7317973863412313,2.0
stinger,4.3,4.18519795745399,3.994747617404616,3.7142857142857144
colon,4.66,3.0458364962299025,3.0426601561274027,2.2857142857142856
periphery,2.81,3.008261673776419,2.998447196503588,1.8571428571428572
freebie,2.67,3.0987952340593092,3.097190304291201,2.0
overpass,4.11,3.0987952340593092,3.100421171387823,2.0
capacitor,3.96,2.979116377190034,2.9698898830268865,2.142857142857143
beanstalk,4.7,3.1893287943421993,3.1991642791754358,2.142857142857143
retrieval,3.11,3.008261673776419,3.00167806360021,2.0
flagship,3.89,3.008261673776419,3.00167806360021,1.8571428571428572
undershirt,5.0,3.4609294751908695,3.495393602538275,2.571428571428571
jet,4.77,3.3412506183215944,3.364862314177338,2.7142857142857144
influx,3.0,2.8271945532106395,2.8041918480249843,1.7142857142857144
towhead,3.9,3.2798623546250893,3.2480684811879006,2.2857142857142856
depiction,2.31,2.8647693756641224,2.841943073455555,1.8571428571428572
shortcoming,2.17,3.0987952340593092,3.097190304291201,2.0
garb,4.19,2.7856005730631974,2.7588261421848443,2.2857142857142856
newscaster,4.5,3.3703959149079794,3.3468115889755135,2.571428571428571
aggregate,2.14,2.8271945532106395,2.8041918480249843,1.5714285714285714
townspeople,4.21,2.798049256624254,2.7691728003550384,1.8571428571428572
repentance,1.57,3.1893287943421993,3.195933412078814,2.142857142857143
racetrack,4.89,2.8647693756641224,2.8451739405521765,2.0
minister,4.22,3.3703959149079794,3.3468115889755135,2.571428571428571
billiards,4.61,3.1893287943421993,3.195933412078814,2.142857142857143
exaltation,2.3,3.0987952340593092,3.097190304291201,2.0
snowcap,4.48,3.008261673776419,3.00167806360021,1.8571428571428572
photograph,4.89,2.5827141311926693,2.537542037862628,2.0
lifeguard,4.47,3.4609294751908695,3.4455546967631263,2.571428571428571
philosophy,2.14,2.343758921071502,2.273687596523841,1.8571428571428572
toad,5.0,2.8493854603063054,2.8283950178189485,2.428571428571429
reexamination,2.5,3.2798623546250893,3.2946765198664267,2.2857142857142856
claustrophobia,2.52,3.4609294751908695,3.4921627354416525,2.571428571428571
intensity,2.14,2.6461274326448594,2.6034747653531367,1.7142857142857144
bison,4.68,3.6795714182101324,3.7338619106406927,3.142857142857143
kaleidoscope,4.79,3.008261673776419,2.998447196503588,1.8571428571428572
borough,3.81,3.0987952340593092,3.100421171387823,2.0
combo,3.37,3.0987952340593092,3.097190304291201,2.0
apathy,2.04,2.7742358153812323,2.7431999656679418,1.7142857142857144
engineering,2.69,3.0458364962299025,3.0394292890307804,2.428571428571429
iteration,2.89,2.7366609929277494,2.7054487402373715,1.4285714285714286
pretzel,4.74,3.4609294751908695,3.495393602538275,2.7142857142857144
jealousy,1.8,3.3703959149079794,3.3934196276540396,2.428571428571429
footballer,4.52,3.021119159908796,2.9658625557310696,2.571428571428571
urinal,4.6,3.0987952340593092,3.100421171387823,2.0
raven,4.86,3.641996595756649,3.6928798181135005,2.857142857142857
prompter,4.0,3.3703959149079794,3.3468115889755135,2.428571428571429
shrewdness,1.64,2.798049256624254,2.7691728003550384,1.8571428571428572
salad,4.97,2.707515696341364,2.673660559664048,2.0
heaps,3.42,2.9177281134935296,2.8997040887159753,1.7142857142857144
rightness,2.19,2.9177281134935296,2.8997040887159753,1.7142857142857144
ledge,4.72,2.9177281134935296,2.902934955812597,1.8571428571428572
ferociousness,2.6,3.1893287943421993,3.195933412078814,2.142857142857143
piety,1.56,2.798049256624254,2.7691728003550384,1.8571428571428572
confirmation,2.39,2.888582816907144,2.8679159081426517,2.0
relinquishment,1.89,3.0987952340593092,3.097190304291201,2.142857142857143
amount,2.74,2.350373616431062,2.280902109846177,1.7142857142857144
taps,3.75,2.9177281134935296,2.8997040887159753,1.7142857142857144
indeterminacy,1.39,2.8271945532106395,2.8009609809283624,1.7142857142857144
billionaire,3.22,3.2798623546250893,3.2480684811879006,2.2857142857142856
antibiotic,4.43,2.734635955172064,2.4476141847550608,2.2857142857142856
extractor,3.69,3.008261673776419,3.00167806360021,2.142857142857143
bathhouse,4.69,3.0987952340593092,3.100421171387823,2.0
soul,1.86,2.7366609929277494,2.7054487402373715,1.7142857142857144
counterirritant,2.68,3.1893287943421993,2.9435383910659674,2.142857142857143
armada,4.04,2.9177281134935296,2.8997040887159753,1.7142857142857144
cyanide,4.32,3.3703959149079794,3.4865974574547303,2.571428571428571
bloodworm,4.36,3.4609294751908695,3.495393602538275,2.571428571428571
anklet,4.75,3.1893287943421993,3.1991642791754358,2.142857142857143
babe,3.67,3.0763494735700703,3.0261011324292,2.571428571428571
acetylene,3.58,3.5514630354737595,3.6840836730299564,2.7142857142857144
bloodline,2.93,2.5200759793148775,2.4659930160011223,1.8571428571428572
muff,4.12,3.3703959149079794,3.396650494750662,2.428571428571429
salmon,4.81,3.626612680389779,3.6761008953802725,3.2857142857142856
turtlehead,4.08,3.3703959149079794,3.396650494750662,2.428571428571429
trench,4.46,2.888582816907144,2.8711467752392736,2.0
clause,2.73,3.478370319964131,2.7823749159670434,3.0
jukebox,4.93,3.2798623546250893,3.297907386963049,2.2857142857142856
wreath,4.93,3.1893287943421993,3.1577674142286005,2.428571428571429
mourner,3.62,3.0987952340593092,3.050582265612675,2.2857142857142856
swirl,3.93,2.9177281134935296,2.8997040887159753,1.7142857142857144
duo,3.7,3.0987952340593092,3.097190304291201,2.142857142857143
bank,4.78,2.7742358153812323,2.746430832764564,1.7142857142857144
manhood,2.59,3.008261673776419,2.998447196503588,1.8571428571428572
installment,2.54,3.1893287943421993,3.195933412078814,2.142857142857143
execution,3.93,3.025702518549681,3.0174695701996073,2.2857142857142856
telecommunication,3.0,2.6545569585210105,2.6158995444036273,2.0
bat,5.0,2.9758912178046435,2.9663722674685298,2.571428571428571
deviousness,1.46,3.008261673776419,2.998447196503588,1.8571428571428572
appointee,3.5,3.3703959149079794,3.3468115889755135,2.571428571428571
urge,1.93,2.6169821360584744,2.5716865847798127,1.5714285714285714
analog,2.67,2.9177281134935296,2.8997040887159753,1.8571428571428572
unicyclist,4.14,3.4609294751908695,3.4455546967631263,2.571428571428571
stimulant,4.08,2.4610411543941737,2.401604936464963,1.7142857142857144
bee,4.88,3.1072247599354608,3.109615083341692,2.571428571428571
brickyard,4.79,3.1893287943421993,3.1991642791754358,2.142857142857143
parable,1.89,3.0987952340593092,3.097190304291201,2.142857142857143
weasel,4.74,3.1893287943421993,3.1493253734002877,2.142857142857143
shiner,3.79,3.3703959149079794,3.3934196276540396,2.428571428571429
internationalist,2.76,3.2798623546250893,3.2480684811879006,2.2857142857142856
pricks,3.96,3.3703959149079794,3.3468115889755135,2.428571428571429
demonstrator,4.0,3.5514630354737595,3.5442978045507396,2.7142857142857144
intonation,2.46,2.8271945532106395,2.8009609809283624,1.8571428571428572
locality,3.07,2.8118106378437693,2.7874129252917563,2.0
enigma,1.79,3.2798623546250893,3.2946765198664267,2.2857142857142856
ladybug,4.92,3.2507170580387044,3.266119206389725,2.571428571428571
ingratitude,1.56,2.9177281134935296,2.8997040887159753,1.7142857142857144
dingo,4.73,3.732530156039539,3.7916229259011134,3.0
vowel,3.8,2.754101837701011,2.7212402468367687,1.8571428571428572
infusion,2.96,3.0987952340593092,3.1903681340918917,2.2857142857142856
mono,2.04,3.5514630354737595,3.5909058432292658,2.7142857142857144
questioner,3.63,3.2269036167956826,3.19030746592748,2.571428571428571
locksmith,4.54,3.4609294751908695,3.4455546967631263,2.571428571428571
flatterer,2.89,3.0987952340593092,3.050582265612675,2.2857142857142856
purchase,2.96,2.844635397983901,2.819983354624382,2.0
innovator,2.52,3.3703959149079794,3.3468115889755135,2.428571428571429
thoughtlessness,1.82,2.9553029359470124,2.9406861812431675,2.0
archivist,3.57,3.2798623546250893,3.2480684811879006,2.2857142857142856
sightseeing,3.11,3.2798623546250893,3.2946765198664267,2.2857142857142856
fiber,4.5,2.634422980831736,2.683886788276523,2.142857142857143
confederation,2.86,3.008261673776419,2.998447196503588,1.8571428571428572
henhouse,4.7,3.1893287943421993,3.1991642791754358,2.142857142857143
obviousness,1.93,3.008261673776419,2.998447196503588,2.142857142857143
perimeter,3.46,2.9177281134935296,2.8997040887159753,1.8571428571428572
mustache,4.9,3.0987952340593092,3.100421171387823,2.2857142857142856
pickax,4.72,3.3703959149079794,3.396650494750662,2.571428571428571
survival,2.34,2.9177281134935296,2.8997040887159753,1.8571428571428572
hatband,4.38,3.1893287943421993,3.1991642791754358,2.142857142857143
tiger,5.0,3.1893287943421993,3.1493253734002877,2.142857142857143
tagalong,3.38,3.2798623546250893,3.2480684811879006,2.2857142857142856
suitability,1.58,2.449676396712209,2.3892096270446825,1.5714285714285714
shoehorn,4.57,3.0987952340593092,3.100421171387823,2.0
aardvark,4.68,3.4609294751908695,3.495393602538275,2.571428571428571
dysplasia,3.12,2.707515696341364,2.670429692567426,2.0
moneymaker,3.14,3.1893287943421993,3.1493253734002877,2.2857142857142856
wiring,4.64,3.1893287943421993,3.1991642791754358,2.2857142857142856
misfit,2.72,3.0696499374729243,3.0187940850393513,2.2857142857142856
platelet,4.21,3.1893287943421993,3.289111241879505,2.142857142857143
atrium,4.72,3.008261673776419,3.00167806360021,2.142857142857143
onyx,4.64,3.732530156039539,3.8815698886051817,3.142857142857143
eagle,5.0,3.147734814194757,3.153798573335296,2.571428571428571
impoliteness,1.83,2.9553029359470124,2.9406861812431675,2.0
detoxification,2.5,3.2798623546250893,3.2946765198664267,2.2857142857142856
traditionalism,2.04,2.9177281134935296,2.8997040887159753,1.8571428571428572
inflexibility,1.9,3.0987952340593092,3.097190304291201,2.0
lunatic,3.27,3.1601834977558143,3.117537192826964,2.428571428571429
flub,2.54,2.7856005730631974,2.7555952750882224,2.0
parody,2.56,3.008261673776419,2.998447196503588,1.8571428571428572
fatso,2.86,3.2798623546250893,3.2480684811879006,2.2857142857142856
mitochondria,3.26,3.008261673776419,3.00167806360021,2.0
subservience,1.58,2.9177281134935296,2.8997040887159753,1.7142857142857144
performance,3.04,2.638209110229513,2.5948384125921438,1.8571428571428572
reps,3.64,3.641996595756649,3.6430409123383525,2.857142857142857
development,2.41,3.008261673776419,2.998447196503588,2.2857142857142856
emperor,4.35,3.478370319964131,3.4645770704591454,3.0
prophet,3.78,3.2798623546250893,3.2480684811879006,2.571428571428571
stairwell,4.85,3.3703959149079794,3.396650494750662,2.428571428571429
skylight,4.79,3.2798623546250893,3.297907386963049,2.2857142857142856
radiator,4.78,2.8271945532106395,2.8041918480249843,1.7142857142857144
memo,4.25,3.0987952340593092,3.097190304291201,2.142857142857143
stickers,4.85,3.0987952340593092,3.100421171387823,2.142857142857143
protest,3.21,3.0987952340593092,3.097190304291201,2.0
blockade,4.25,2.9553029359470124,2.9406861812431675,2.0
baroque,2.62,3.008261673776419,2.998447196503588,1.8571428571428572
melee,3.22,3.2798623546250893,3.2946765198664267,2.2857142857142856
softball,4.89,3.2798623546250893,3.297907386963049,2.2857142857142856
nuisance,2.19,2.9553029359470124,2.9406861812431675,2.142857142857143
landslide,4.36,3.1893287943421993,3.195933412078814,2.142857142857143
south,3.84,2.8271945532106395,2.8041918480249843,1.7142857142857144
transporter,3.96,3.641996595756649,3.6928798181135005,2.857142857142857
